inc,1/xi_p,1/xi_b,1/xi_d,1/xi_r
81.0,0.0001929057676176703,2.139226631725184e-05,0.0,2.139226631725184e-05
82.0,0.00015393393737070512,1.7085200371182584e-05,0.0,1.7085200371182584e-05
83.0,0.00012083742284534607,1.3424429679255025e-05,0.0,1.3424429679255025e-05
84.0,9.34998428076671e-05,1.0397281991435794e-05,0.0,1.0397281991435794e-05
85.0,6.975965029427464e-05,7.765571108116259e-06,0.0,7.765571108116259e-06
86.0,5.027182924895869e-05,5.602115114500438e-06,0.0,5.602115114500438e-06
87.0,3.3232137166722245e-05,3.7077479412077753e-06,0.0,3.7077479412077753e-06
88.0,1.9707800190764787e-05,2.2011961800864464e-06,0.0,2.2011961800864464e-06
89.0,8.407658669891611e-06,9.398538753893298e-07,0.0,9.398538753893298e-07
90.0,0.0,0.0,0.0,0.0
